round,train_loss_local_mean,train_accuracy,train_f1,validation_loss,validation_accuracy,validation_f1,test_loss,test_accuracy,test_f1,communication_cost_bytes
1,0.24578872611122343,0.9917513128800443,0.0,0.1577715128660202,0.9958030669895077,0.0,0.17363183200359344,0.9896690879741727,0.0,163184
2,0.06127469197782336,0.9917513128800443,0.0,0.06243913620710373,0.9958030669895077,0.0,0.08551234006881714,0.9896690879741727,0.0,163184
3,0.035190552297331236,0.9917513128800443,0.0,0.0401836633682251,0.9958030669895077,0.0,0.06682882457971573,0.9896690879741727,0.0,163184
4,0.028104429276806016,0.9917513128800443,0.0,0.03262034058570862,0.9958030669895077,0.0,0.06036285683512688,0.9896690879741727,0.0,163184
5,0.025266220757757807,0.9917513128800443,0.0,0.029031284153461456,0.9958030669895077,0.0,0.05697350203990936,0.9896690879741727,0.0,163184
6,0.023788975907933035,0.9917513128800443,0.0,0.026854779571294785,0.9958030669895077,0.0,0.05472702905535698,0.9896690879741727,0.0,163184
7,0.022777417842181777,0.9917513128800443,0.0,0.02557242475450039,0.9958030669895077,0.0,0.05338345468044281,0.9896690879741727,0.0,163184
8,0.02215624442903334,0.9917513128800443,0.0,0.024582933634519577,0.9958030669895077,0.0,0.05230105668306351,0.9896690879741727,0.0,163184
9,0.021734005549121048,0.9917513128800443,0.0,0.023947522044181824,0.9958030669895077,0.0,0.051599565893411636,0.9896690879741727,0.0,163184
10,0.02121372916150847,0.9917513128800443,0.0,0.02338729426264763,0.9958030669895077,0.0,0.05092109367251396,0.9896690879741727,0.0,163184
11,0.02092227472633493,0.9917513128800443,0.0,0.022861557081341743,0.9958030669895077,0.0,0.05032777041196823,0.9896690879741727,0.0,163184
12,0.02064412837579588,0.9917513128800443,0.0,0.022419685497879982,0.9958030669895077,0.0,0.04981398954987526,0.9896690879741727,0.0,163184
13,0.020383404599865852,0.9917513128800443,0.0,0.022152530029416084,0.9958030669895077,0.0,0.04950368404388428,0.9896690879741727,0.0,163184
14,0.020063370958421242,0.9917513128800443,0.0,0.02181817963719368,0.9958030669895077,0.0,0.04915744811296463,0.9896690879741727,0.0,163184
15,0.019831858985582762,0.9917513128800443,0.0,0.02157404087483883,0.9958030669895077,0.0,0.04887037351727486,0.9896690879741727,0.0,163184
16,0.01953647743186994,0.9917513128800443,0.0,0.021331915631890297,0.9958030669895077,0.0,0.0487014539539814,0.9896690879741727,0.0,163184
17,0.019389078410330638,0.9917513128800443,0.0,0.021173039451241493,0.9958030669895077,0.0,0.04856538772583008,0.9896690879741727,0.0,163184
18,0.019223249273828083,0.9917513128800443,0.0,0.020968738943338394,0.9958030669895077,0.0,0.048363007605075836,0.9896690879741727,0.0,163184
19,0.01900487180829046,0.9917513128800443,0.0,0.020762735977768898,0.9958030669895077,0.0,0.04823843762278557,0.9896690879741727,0.0,163184
20,0.01889458141313603,0.9917513128800443,0.0,0.02060982584953308,0.9958030669895077,0.0,0.04806823655962944,0.9896690879741727,0.0,163184
