experiment_id,cluster_id,dataset,hierarchy,model_family,fl_method,aggregation,clustering_method,membership_hash,input_adapter,num_leaf_clients,n_subclusters,rounds,cnn_bn_channels,cnn_bn_kernel_sizes,cnn_bn_hidden_dim,cnn_bn_dropout,learning_rate,computed_positive_class_weight,positive_class_weight_scale,positive_class_weight,best_validation_round,best_validation_f1,best_validation_f1_default_threshold,threshold_used,test_accuracy,test_precision,test_recall,test_f1,test_auroc,test_pr_auc,test_fpr,test_confusion_matrix,test_accuracy_default_threshold,test_precision_default_threshold,test_recall_default_threshold,test_f1_default_threshold,test_auroc_default_threshold,test_pr_auc_default_threshold,test_fpr_default_threshold,test_confusion_matrix_default_threshold,communication_cost_per_round_bytes,total_communication_cost_bytes,wall_clock_training_seconds
P_C1,1,HAI 21.03,hierarchical_fixed,cnn1d_bn,FedBN,weighted_non_bn_mean,agglomerative,866d3cc56e44be563b9f9a489c87a5957dcf6d108c2a096dfb809333dca64cc2,sliding_window_feature_channels,12,2,10,"[32, 64, 64]","[5, 3, 3]",32,0.1,0.003,120.21212121212122,1.0,120.21212121212122,6,0.5649717514124294,0.018516401874499943,0.8999646306037903,0.9901666666666666,0.6190476190476191,0.203125,0.3058823529411765,0.7533804592739219,0.2712735036379033,0.0013477088948787063,"[[23712, 32], [204, 52]]",0.6180833333333333,0.019624757386241105,0.7109375,0.03819517313746065,0.7533804592739219,0.2712735036379033,0.3829177897574124,"[[14652, 9092], [74, 182]]",3394160,33941600,144.1744796669991
