experiment_id,cluster_id,dataset,hierarchy,model_family,fl_method,aggregation,clustering_method,membership_hash,input_adapter,num_leaf_clients,n_subclusters,rounds,positive_class_weight,best_validation_round,best_validation_f1,best_validation_f1_default_threshold,threshold_used,test_accuracy,test_precision,test_recall,test_f1,test_auroc,test_pr_auc,test_fpr,test_confusion_matrix,test_accuracy_default_threshold,test_precision_default_threshold,test_recall_default_threshold,test_f1_default_threshold,test_auroc_default_threshold,test_pr_auc_default_threshold,test_fpr_default_threshold,test_confusion_matrix_default_threshold,communication_cost_per_round_bytes,total_communication_cost_bytes,wall_clock_training_seconds
B_C1_REPAIRED,1,HAI 21.03 repaired supervised variant,hierarchical_fixed,cnn1d,FedAvg,weighted_arithmetic_mean,agglomerative,0763f71deda08e833b9aaed5e34eb8319698b57e711eefa77430ce84f0c21565,sliding_window_feature_channels,12,2,50,177.56135401974612,2,0.736318407960199,0.024715660542432197,0.9986045956611633,0.9825997332363283,0.9217391304347826,0.4407484407484408,0.5963431786216596,0.8514385985503203,0.6405530420735961,0.001124086679572847,"[[15995, 18], [269, 212]]",0.5709955135200679,0.05648957632817754,0.8731808731808732,0.10611419909044972,0.8514385985503203,0.6405530420735961,0.438081558733529,"[[8998, 7015], [61, 420]]",163184,8159200,132.2048090830067
