experiment_id,cluster_id,dataset,hierarchy,model_family,fl_method,aggregation,clustering_method,membership_hash,input_adapter,num_leaf_clients,n_subclusters,rounds,cnn_bn_channels,cnn_bn_kernel_sizes,cnn_bn_hidden_dim,cnn_bn_dropout,learning_rate,computed_positive_class_weight,positive_class_weight_scale,positive_class_weight,best_validation_round,best_validation_f1,best_validation_f1_default_threshold,threshold_used,test_accuracy,test_precision,test_recall,test_f1,test_auroc,test_pr_auc,test_fpr,test_confusion_matrix,test_accuracy_default_threshold,test_precision_default_threshold,test_recall_default_threshold,test_f1_default_threshold,test_auroc_default_threshold,test_pr_auc_default_threshold,test_fpr_default_threshold,test_confusion_matrix_default_threshold,communication_cost_per_round_bytes,total_communication_cost_bytes,wall_clock_training_seconds
P_C1_BATADAL,1,BATADAL,hierarchical_fixed,cnn1d_bn,FedBN,weighted_non_bn_mean,agglomerative,c605adadbd648c8a0c946c56e1bd185aec1f492c4c5368d6e9d4de2698f7400f,sliding_window_feature_channels,12,2,50,"[32, 64, 64]","[5, 3, 3]",32,0.1,0.001,41.44444444444444,0.25,10.36111111111111,1,0.5432756324900133,0.38869257950530034,0.4963020384311676,0.2120470127326151,0.2000998003992016,0.9852579852579852,0.3326420572376607,0.6250719443379994,0.4102306343221384,0.980428134556575,"[[32, 1603], [6, 401]]",0.8006856023506367,0.0,0.0,0.0,0.6250719443379994,0.4102306343221384,0.0,"[[1635, 0], [407, 0]]",2964080,148204000,133.7067280830015
