experiment_id,cluster_id,dataset,hierarchy,model_family,fl_method,aggregation,clustering_method,membership_hash,input_adapter,num_leaf_clients,n_subclusters,rounds,cnn_bn_channels,cnn_bn_kernel_sizes,cnn_bn_hidden_dim,cnn_bn_dropout,learning_rate,computed_positive_class_weight,positive_class_weight_scale,positive_class_weight,best_validation_round,best_validation_f1,best_validation_f1_default_threshold,threshold_used,test_accuracy,test_precision,test_recall,test_f1,test_auroc,test_pr_auc,test_fpr,test_confusion_matrix,test_accuracy_default_threshold,test_precision_default_threshold,test_recall_default_threshold,test_f1_default_threshold,test_auroc_default_threshold,test_pr_auc_default_threshold,test_fpr_default_threshold,test_confusion_matrix_default_threshold,communication_cost_per_round_bytes,total_communication_cost_bytes,wall_clock_training_seconds
P_C1_BATADAL,1,BATADAL,hierarchical_fixed,cnn1d_bn,FedBN,weighted_non_bn_mean,agglomerative,c605adadbd648c8a0c946c56e1bd185aec1f492c4c5368d6e9d4de2698f7400f,sliding_window_feature_channels,12,2,50,"[32, 64, 64]","[5, 3, 3]",32,0.1,0.003,41.44444444444444,1.0,41.44444444444444,30,0.5581395348837209,0.5514285714285714,0.500888466835022,0.30411361410381976,0.21675977653631284,0.9533169533169533,0.3532089212562585,0.659978660896092,0.34069375229316246,0.8574923547400611,"[[233, 1402], [19, 388]]",0.2889324191968658,0.21649484536082475,0.9803439803439803,0.3546666666666667,0.659978660896092,0.34069375229316246,0.8831804281345565,"[[191, 1444], [8, 399]]",2964080,148204000,134.97344358299597
