round,train_loss_local_mean,train_accuracy,train_f1,validation_loss,validation_accuracy,validation_f1,test_loss,test_accuracy,test_f1,communication_cost_bytes
20,0.009035178017844312,0.9946966556108348,0.5537790697674418,0.017972731962800026,0.9969733656174334,0.5098039215686274,0.04445125535130501,0.9925746569814367,0.4860335195530726,2964080
21,0.008743856394067172,0.9948262161415147,0.5712240515390121,0.017792370170354843,0.9972558514931397,0.5584415584415584,0.044098131358623505,0.992453591606134,0.4732394366197183,2964080
22,0.008695734015392457,0.9949385019347706,0.580829756795422,0.016964031383395195,0.997497982243745,0.6125,0.04377354308962822,0.9925746569814367,0.4860335195530726,2964080
23,0.008373487330586028,0.9949730514096186,0.5842857142857143,0.018080158159136772,0.9968119451170299,0.5031446540880503,0.043948929756879807,0.9927360774818402,0.5027624309392266,2964080
24,0.007856791166482276,0.9949644140409066,0.58681785967399,0.018131138756871223,0.9972154963680387,0.5868263473053892,0.04387355223298073,0.9926150121065376,0.48450704225352115,2964080
25,0.007961049140618978,0.9953271835268104,0.6224703419399861,0.017131082713603973,0.9972558514931397,0.5903614457831325,0.04424634575843811,0.9930185633575465,0.5181058495821727,2964080
26,0.007929231066881448,0.9952408098396904,0.6149545772187281,0.0184039194136858,0.9969733656174334,0.5222929936305732,0.04408981651067734,0.9929378531073446,0.5125348189415042,2964080
27,0.007583190193628162,0.9953185461580984,0.6183098591549295,0.017460322007536888,0.9972154963680387,0.5548387096774193,0.04495443031191826,0.9931396287328491,0.5277777777777778,2964080
28,0.007294308587667974,0.9953790077390824,0.624033731553057,0.01683899201452732,0.9973365617433414,0.5975609756097561,0.04510897397994995,0.9929378531073446,0.5070422535211268,2964080
29,0.007194275267805284,0.9954049198452184,0.6290097629009763,0.018083970993757248,0.9970540758676352,0.535031847133758,0.045160990208387375,0.9931799838579499,0.5344352617079889,2964080
30,0.007242330293392937,0.9957590519624102,0.6684672518568535,0.01710263080894947,0.9972558514931397,0.5853658536585366,0.04510025307536125,0.9932203389830508,0.5307262569832403,2964080
31,0.007064051874229544,0.9956985903814262,0.6598360655737705,0.01666814461350441,0.997457627118644,0.6272189349112426,0.044381968677043915,0.9930992736077482,0.5183098591549296,2964080
32,0.006780266466616117,0.9955863045881702,0.647829083390765,0.017381452023983,0.9972962066182405,0.5838509316770186,0.046712469309568405,0.9930992736077482,0.5263157894736842,2964080
33,0.00695646562290898,0.9957590519624102,0.6675693974272173,0.01776706613600254,0.9970540758676352,0.5521472392638037,0.04461507871747017,0.9931799838579499,0.5344352617079889,2964080
34,0.006880012397310677,0.9958627003869541,0.676132521974307,0.01828549988567829,0.9971751412429378,0.5882352941176471,0.045216917991638184,0.9932203389830508,0.5333333333333333,2964080
35,0.006644319785007167,0.9959145245992261,0.6814814814814815,0.016523268073797226,0.9973769168684423,0.6012269938650306,0.04322252795100212,0.9934221146085553,0.5509641873278237,2964080
36,0.006470804398770235,0.9960699972360421,0.697272122421823,0.01646542362868786,0.9972558514931397,0.6091954022988506,0.04428890347480774,0.9934624697336562,0.5573770491803278,2964080
37,0.006546513451451717,0.9958195135433942,0.6720867208672087,0.016431601718068123,0.9973365617433414,0.611764705882353,0.0449112132191658,0.9933414043583535,0.5403899721448467,2964080
38,0.006458605257509489,0.996121821448314,0.7032385988103106,0.017101217061281204,0.9972558514931397,0.6091954022988506,0.0457892008125782,0.9933817594834544,0.5519125683060109,2964080
39,0.006213510372408869,0.996035447761194,0.6954213669542136,0.017612537369132042,0.997134786117837,0.5895953757225434,0.04445131495594978,0.9933010492332526,0.5513513513513514,2964080
40,0.006299715767410957,0.9961822830292979,0.7080581241743725,0.01722545549273491,0.9969733656174334,0.5714285714285714,0.04517729580402374,0.9935028248587571,0.5589041095890411,2964080
41,0.006348515237928324,0.9962341072415699,0.7142857142857143,0.017119435593485832,0.9972962066182405,0.6214689265536724,0.04477008432149887,0.993543179983858,0.5652173913043478,2964080
42,0.0061226488613528,0.9962513819789939,0.7148488830486203,0.01631828397512436,0.9972154963680387,0.6229508196721312,0.043563518673181534,0.9937046004842615,0.5806451612903226,2964080
43,0.005947201678003493,0.996225469872858,0.7130663164806303,0.01693124696612358,0.9968523002421308,0.5666666666666667,0.04526262357831001,0.9934624697336562,0.5573770491803278,2964080
44,0.005936888887170765,0.99614773355445,0.7026666666666667,0.01728038489818573,0.9968926553672316,0.574585635359116,0.046485528349876404,0.993543179983858,0.5604395604395604,2964080
45,0.005973787569689051,0.9963636677722498,0.724656638325703,0.017092416062951088,0.9970540758676352,0.6010928961748634,0.04391832277178764,0.993866020984665,0.5935828877005348,2964080
46,0.00578477779727196,0.9964673161967939,0.7338972023422251,0.016669651493430138,0.9969330104923325,0.5913978494623656,0.0437021479010582,0.9937449556093624,0.5844504021447721,2964080
47,0.005820122153736564,0.9963895798783858,0.7260812581913499,0.017145253717899323,0.9969330104923325,0.5824175824175825,0.04426376894116402,0.9938256658595641,0.5853658536585366,2964080
48,0.005529062404894269,0.9964154919845218,0.72893533638145,0.017602676525712013,0.9966505246166263,0.546448087431694,0.043828513473272324,0.993906376109766,0.5973333333333334,2964080
49,0.0055903582182091375,0.9965536898839138,0.7417475728155339,0.01778429001569748,0.9962066182405166,0.5436893203883495,0.04399716109037399,0.9939467312348669,0.5989304812834224,2964080
50,0.005355187555811322,0.9966746130458817,0.7536788227767115,0.01730550266802311,0.9966505246166263,0.5743589743589743,0.04285604506731033,0.9939467312348669,0.5989304812834224,2964080
