experiment_id,cluster_id,dataset,hierarchy,model_family,fl_method,aggregation,clustering_method,membership_hash,input_adapter,num_leaf_clients,n_subclusters,rounds,tcn_block_channels,tcn_hidden_dim,tcn_dropout,computed_positive_class_weight,positive_class_weight_scale,positive_class_weight,best_validation_round,best_validation_f1,best_validation_f1_default_threshold,threshold_used,test_accuracy,test_precision,test_recall,test_f1,test_auroc,test_pr_auc,test_fpr,test_confusion_matrix,test_accuracy_default_threshold,test_precision_default_threshold,test_recall_default_threshold,test_f1_default_threshold,test_auroc_default_threshold,test_pr_auc_default_threshold,test_fpr_default_threshold,test_confusion_matrix_default_threshold,communication_cost_per_round_bytes,total_communication_cost_bytes,wall_clock_training_seconds
P_C1,1,HAI 21.03,hierarchical_fixed,tcn,FedBN,weighted_non_bn_mean,agglomerative,866d3cc56e44be563b9f9a489c87a5957dcf6d108c2a096dfb809333dca64cc2,sliding_window_feature_channels,12,2,50,"[64, 64, 64]",64,0.05,120.23141361256545,1.25,150.2892670157068,50,0.5882352941176471,0.1843191196698762,0.9840496778488159,0.9934221146085553,0.8842975206611571,0.41796875,0.5676392572944297,0.7964435826894063,0.48780514663231356,0.0005708693524710488,"[[24510, 14], [149, 107]]",0.9810330912025828,0.27615062761506276,0.515625,0.35967302452316074,0.7964435826894063,0.48780514663231356,0.014108628282498776,"[[24178, 346], [124, 132]]",4537456,226872800,1486.9095321659988
