experiment_id,cluster_id,dataset,hierarchy,model_family,fl_method,aggregation,clustering_method,membership_hash,input_adapter,num_leaf_clients,n_subclusters,rounds,cnn_bn_channels,cnn_bn_kernel_sizes,cnn_bn_hidden_dim,cnn_bn_dropout,learning_rate,computed_positive_class_weight,positive_class_weight_scale,positive_class_weight,best_validation_round,best_validation_f1,best_validation_f1_default_threshold,threshold_used,test_accuracy,test_precision,test_recall,test_f1,test_auroc,test_pr_auc,test_fpr,test_confusion_matrix,test_accuracy_default_threshold,test_precision_default_threshold,test_recall_default_threshold,test_f1_default_threshold,test_auroc_default_threshold,test_pr_auc_default_threshold,test_fpr_default_threshold,test_confusion_matrix_default_threshold,communication_cost_per_round_bytes,total_communication_cost_bytes,wall_clock_training_seconds
P_C1_OPT_FINAL_0001,1,HAI 21.03 same-setup optimized Cluster 1 (no_constants_no_corr_w64_s8_r20to1),hierarchical_fixed,cnn1d_bn,FedBN,weighted_non_bn_mean,agglomerative,7c03d49a921199699f5e2ce7abfb918c98b3f3d47a55dc139f9cba2bdb3d4522,sliding_window_feature_channels,12,2,50,"[32, 64, 64]","[5, 3, 3]",32,0.05,0.003,20.0,0.5,10.0,47,0.7864693446088795,0.7617107942973523,0.5197570323944092,0.9806502486958631,0.7904040404040404,0.5701275045537341,0.6624338624338625,0.8555904264663241,0.6459293842137307,0.005208006525694924,"[[15854, 83], [236, 313]]",0.9801043309474706,0.7505668934240363,0.6029143897996357,0.6686868686868687,0.8555904264663241,0.6459293842137307,0.00690217732321014,"[[15827, 110], [218, 331]]",3143280,157164000,283.1768697919979
