experiment_id,cluster_id,dataset,hierarchy,model_family,fl_method,aggregation,clustering_method,membership_hash,input_adapter,num_leaf_clients,n_subclusters,rounds,cnn_bn_channels,cnn_bn_kernel_sizes,cnn_bn_hidden_dim,cnn_bn_dropout,learning_rate,computed_positive_class_weight,positive_class_weight_scale,positive_class_weight,best_validation_round,best_validation_f1,best_validation_f1_default_threshold,threshold_used,test_accuracy,test_precision,test_recall,test_f1,test_auroc,test_pr_auc,test_fpr,test_confusion_matrix,test_accuracy_default_threshold,test_precision_default_threshold,test_recall_default_threshold,test_f1_default_threshold,test_auroc_default_threshold,test_pr_auc_default_threshold,test_fpr_default_threshold,test_confusion_matrix_default_threshold,communication_cost_per_round_bytes,total_communication_cost_bytes,wall_clock_training_seconds
P_C1_OPT_FAST_0020,1,HAI 21.03 same-setup optimized Cluster 1 (no_constants_w32_s8_r20to1),hierarchical_fixed,cnn1d_bn,FedBN,weighted_non_bn_mean,agglomerative,2861676255553ccc4afd53e1c89b7dbc69579899225d2cb598f861c75b753531,sliding_window_feature_channels,12,2,10,"[32, 64, 64]","[5, 3, 3]",32,0.05,0.003,22.097744360902254,0.0,1.0,2,0.26053639846743293,0.08159392789373814,0.501854658126831,,,,,metric_unavailable_single_class,metric_unavailable_single_class,,"[[0, 0], [0, 0]]",,,,,metric_unavailable_single_class,metric_unavailable_single_class,,"[[0, 0], [0, 0]]",3394160,33941600,6.973373166001693
