round,train_loss_local_mean,train_accuracy,train_f1,validation_loss,validation_accuracy,validation_f1,test_loss,test_accuracy,test_f1,communication_cost_bytes
20,0.05841579613438167,0.9348403030683579,0.009958385578513147,0.3275735080242157,0.9037360331298068,0.009873708381171067,0.3281824588775635,0.8980884610018138,0.007608695652173913,4920
21,0.05791153225847321,0.9348283429910957,0.008623669607932321,0.330123633146286,0.9037806824650898,0.009423121121581246,0.33132755756378174,0.8981107855448583,0.007178594735697194,4920
22,0.05778704737720724,0.9348438910915364,0.008300870135071177,0.3312952220439911,0.9038030071327313,0.009197516670498965,0.3328971862792969,0.8981331100879029,0.006964091403699674,4920
23,0.05733442945318263,0.9347960507824881,0.008475192783355158,0.33095550537109375,0.9037360331298068,0.009191176470588236,0.3327280282974243,0.8980717175945305,0.007175863006251699,4920
24,0.05713931780014065,0.9347936587670357,0.008474884516058634,0.3320290148258209,0.9037248707959861,0.009190120620333142,0.33423617482185364,0.8980605553230082,0.007175082893950101,4920
25,0.056748456323151945,0.9347852867129521,0.00865407341417741,0.3326197564601898,0.9037360331298068,0.009418791637950839,0.3353034555912018,0.898049393051486,0.0071743029512473504,4920
26,0.056527157847834346,0.9346836260562243,0.009431908873249656,0.33171507716178894,0.9035462734548539,0.009513984410820724,0.3345784544944763,0.8978819589786522,0.007593426262407116,4920
27,0.056137488127293765,0.934664489932605,0.00971648176346893,0.33236321806907654,0.9035462734548539,0.009741003896401559,0.33567535877227783,0.8978652155713688,0.007592190889370932,4920
28,0.056014311377942376,0.9346082775694731,0.011176821659161196,0.332012414932251,0.9034960429526605,0.010642558791554615,0.3355501890182495,0.8978038230779963,0.008447500947636324,4920
29,0.055774019622733095,0.9346130616003779,0.011106086641946279,0.3331910967826843,0.9034960429526605,0.010529327610872675,0.33725297451019287,0.8977982419422352,0.008124796880077998,4920
30,0.05535745478964294,0.9347637585738804,0.009551306495251584,0.33511680364608765,0.9036969649614341,0.009642426677380474,0.33999139070510864,0.8980270685084415,0.007604149693118244,4920
31,0.0551363993957475,0.9347697386125114,0.00980392156862745,0.3354407250881195,0.9037248707959861,0.00987257490529216,0.3409106135368347,0.8980438119157248,0.007713199348180337,4920
32,0.05469232397169994,0.9351823612780539,0.0088154068438283,0.3378053307533264,0.904154620648085,0.009459537405548826,0.34441864490509033,0.8986075066275987,0.007213508934914476,4920
33,0.05433739654684941,0.9354048187151289,0.008481577353086963,0.33956196904182434,0.9043946108252313,0.009253903990746095,0.3472394049167633,0.898836333193805,0.007012161717979621,4920
34,0.054027322536125785,0.9353820945683309,0.008660550458715596,0.3390185534954071,0.9043276368223068,0.009247485839787307,0.3470616936683655,0.8988195897865215,0.007011009475817494,4920
35,0.053403130998505306,0.93541079875376,0.008518763310567673,0.3395225405693054,0.9044392601605143,0.009143518518518518,0.3481765389442444,0.8988586577368495,0.0070136986301369865,4920
36,0.052981457996697644,0.9354072107305813,0.008845822092532438,0.3385530710220337,0.9044113543259624,0.009255509920749696,0.3475853204727173,0.8988530766010884,0.007013314338940332,4920
37,0.0525366670439064,0.9355052833641305,0.008421749443759998,0.3394213616847992,0.9045397211649011,0.008923397844477923,0.34921208024024963,0.8988865634156551,0.006906758756783424,4920
38,0.05225316077502465,0.9357755811102539,0.008566733748130642,0.3392791450023651,0.9047797113420474,0.009060811988151245,0.3496464788913727,0.8991488767964281,0.006924598812925918,4920
39,0.051859552007604996,0.9361523235440101,0.008432705523979345,0.3400108218193054,0.9052262046948776,0.008987452582433615,0.3511691093444824,0.899584205385796,0.0069544099790263825,4920
40,0.051652356654559396,0.9361499315285576,0.008469224768767877,0.33967575430870056,0.905231785861788,0.008987977121512782,0.35139042139053345,0.8995786242500349,0.006844400287023238,4920
41,0.0511204272221143,0.9361367754435693,0.008209662140827282,0.34032487869262695,0.905231785861788,0.008987977121512782,0.35238733887672424,0.8995618808427515,0.006843267108167771,4920
42,0.050902767327100765,0.9361319914126646,0.008098519605475788,0.34001147747039795,0.9052262046948776,0.008987452582433615,0.35207822918891907,0.8995618808427515,0.006843267108167771,4920
43,0.0504389430784666,0.9361152473044976,0.00780161604903873,0.3407612442970276,0.9052262046948776,0.008987452582433615,0.35294151306152344,0.8995618808427515,0.006843267108167771,4920
44,0.05006019462347501,0.9360985031963307,0.0075784311904452326,0.34171155095100403,0.905231785861788,0.008987977121512782,0.35396215319633484,0.8995618808427515,0.006843267108167771,4920
45,0.049756211748603715,0.9360901311422472,0.007466844979382593,0.3414967656135559,0.9052150423610569,0.008986403687926709,0.35364124178886414,0.8995451374354682,0.006842134304474976,4920
46,0.04946598256295561,0.9360805630804375,0.007391998811336875,0.34171465039253235,0.9052150423610569,0.008986403687926709,0.3537992835044861,0.8995451374354682,0.006842134304474976,4920
47,0.04900058091932122,0.9360757790495327,0.007354579897481613,0.3415960669517517,0.9052262046948776,0.008987452582433615,0.3534659147262573,0.8995674619785127,0.006843644792758982,4920
48,0.04869015463727558,0.9360733870340803,0.0073174355545650395,0.3421410918235779,0.9052373670286984,0.008872803689218375,0.35389962792396545,0.8995451374354682,0.006842134304474976,4920
49,0.04815890690574704,0.936088935134521,0.007319202689899872,0.34253737330436707,0.905276435197071,0.008876430740481197,0.354264497756958,0.8995507185712293,0.006842511864032667,4920
50,0.047737773283315674,0.9360961111808782,0.007098656458476576,0.3425281047821045,0.9052820163639814,0.00887694913274543,0.3541979193687439,0.8995562997069904,0.006733263425133838,4920
