experiment_id,cluster_id,dataset,hierarchy,model_family,fl_method,aggregation,clustering_method,membership_hash,input_adapter,num_leaf_clients,n_subclusters,rounds,tcn_block_channels,tcn_hidden_dim,tcn_dropout,computed_positive_class_weight,positive_class_weight_scale,positive_class_weight,best_validation_round,best_validation_f1,best_validation_f1_default_threshold,threshold_used,test_accuracy,test_precision,test_recall,test_f1,test_auroc,test_pr_auc,test_fpr,test_confusion_matrix,test_accuracy_default_threshold,test_precision_default_threshold,test_recall_default_threshold,test_f1_default_threshold,test_auroc_default_threshold,test_pr_auc_default_threshold,test_fpr_default_threshold,test_confusion_matrix_default_threshold,communication_cost_per_round_bytes,total_communication_cost_bytes,wall_clock_training_seconds
P_C1,1,HAI 21.03,hierarchical_fixed,tcn,FedBN,weighted_non_bn_mean,agglomerative,866d3cc56e44be563b9f9a489c87a5957dcf6d108c2a096dfb809333dca64cc2,sliding_window_feature_channels,12,2,50,"[64, 64, 64]",64,0.05,120.23141361256545,1.5,180.34712041884816,50,0.5895953757225434,0.1681087762669963,0.9807333946228027,0.9933414043583535,0.864,0.421875,0.5669291338582677,0.798704919797953,0.4873013347378949,0.0006931984994291307,"[[24507, 17], [148, 108]]",0.9785310734463277,0.24725274725274726,0.52734375,0.33665835411471323,0.798704919797953,0.4873013347378949,0.016759093133257217,"[[24113, 411], [121, 135]]",4537456,226872800,1402.7586987079994
