experiment_id,cluster_id,dataset,hierarchy,model_family,fl_method,aggregation,clustering_method,membership_hash,input_adapter,num_leaf_clients,n_subclusters,rounds,positive_class_weight,best_validation_round,best_validation_f1,best_validation_f1_default_threshold,threshold_used,test_accuracy,test_precision,test_recall,test_f1,test_auroc,test_pr_auc,test_fpr,test_confusion_matrix,test_accuracy_default_threshold,test_precision_default_threshold,test_recall_default_threshold,test_f1_default_threshold,test_auroc_default_threshold,test_pr_auc_default_threshold,test_fpr_default_threshold,test_confusion_matrix_default_threshold,communication_cost_per_round_bytes,total_communication_cost_bytes,wall_clock_training_seconds
AB_C1_FEDAVG_TCN,1,HAI 21.03,hierarchical_fixed,tcn,FedAvg,weighted_arithmetic_mean,agglomerative,866d3cc56e44be563b9f9a489c87a5957dcf6d108c2a096dfb809333dca64cc2,sliding_window_feature_channels,12,2,50,120.23141361256545,21,0.6976744186046512,0.5627705627705628,0.8067960739135742,0.9930992736077482,0.8346456692913385,0.4140625,0.5535248041775457,0.7855052384908661,0.5111884621971166,0.0008563040287065731,"[[24503, 21], [150, 106]]",0.9929378531073446,0.7484662576687117,0.4765625,0.5823389021479713,0.7855052384908661,0.5111884621971166,0.0016718316750937857,"[[24483, 41], [134, 122]]",3036096,151804800,870.2191899999962
