round,train_loss_local_mean,train_accuracy,train_f1,validation_loss,validation_accuracy,validation_f1,test_loss,test_accuracy,test_f1,communication_cost_bytes
1,0.4963112986900589,0.6003182985495714,0.7502486212819818,0.6668366193771362,0.6666666666666666,0.8,0.6669183373451233,0.6666666666666666,0.8,4920
2,0.48392150402069095,0.6003182985495714,0.7502486212819818,0.6540600657463074,0.6666666666666666,0.8,0.6542391180992126,0.6666666666666666,0.8,4920
3,0.4737008129556974,0.6003182985495714,0.7502486212819818,0.6463899612426758,0.6666666666666666,0.8,0.646747350692749,0.6666666666666666,0.8,4920
4,0.4605280805040489,0.6003182985495714,0.7502486212819818,0.6405783295631409,0.6666666666666666,0.8,0.6412286758422852,0.6666666666666666,0.8,4920
5,0.4424140013980143,0.6003182985495714,0.7502486212819818,0.6357112526893616,0.6666666666666666,0.8,0.6367741823196411,0.6666666666666666,0.8,4920
6,0.4199649366013931,0.6003182985495714,0.7502486212819818,0.6318886280059814,0.6666666666666666,0.8,0.6334497332572937,0.6666666666666666,0.8,4920
7,0.3950200752101161,0.6003182985495714,0.7502486212819818,0.629137396812439,0.6666666666666666,0.8,0.6312307715415955,0.6666666666666666,0.8,4920
8,0.3690425103925394,0.6003182985495714,0.7502486212819818,0.6270901560783386,0.6666666666666666,0.8,0.6297134757041931,0.6666666666666666,0.8,4920
9,0.3423063663709344,0.6003182985495714,0.7502486212819818,0.6253789067268372,0.6666666666666666,0.8,0.6285150051116943,0.6666666666666666,0.8,4920
10,0.31480158463572006,0.6003182985495714,0.7502486212819818,0.6237725019454956,0.6666666666666666,0.8,0.6273993253707886,0.6666666666666666,0.8,4920
11,0.28711479222684194,0.6003182985495714,0.7502486212819818,0.6222057342529297,0.6666666666666666,0.8,0.6262961626052856,0.6666666666666666,0.8,4920
12,0.26046945719104825,0.6003182985495714,0.7502486212819818,0.6206778287887573,0.6666666666666666,0.8,0.6252158284187317,0.6666666666666666,0.8,4920
13,0.23620371357961129,0.6003182985495714,0.7502486212819818,0.619208037853241,0.6666666666666666,0.8,0.6241823434829712,0.6666666666666666,0.8,4920
14,0.2151372475944685,0.6003182985495714,0.7502486212819818,0.6177815794944763,0.6666666666666666,0.8,0.6231911182403564,0.6666666666666666,0.8,4920
15,0.19742619777944953,0.6003182985495714,0.7502486212819818,0.6163499355316162,0.6666666666666666,0.8,0.6221998333930969,0.6666666666666666,0.8,4920
16,0.18251504663829546,0.6003182985495714,0.7502486212819818,0.6148912310600281,0.6666666666666666,0.8,0.6211907267570496,0.6666666666666666,0.8,4920
17,0.1698105143496033,0.6003182985495714,0.7502486212819818,0.613426923751831,0.6666666666666666,0.8,0.620181679725647,0.6666666666666666,0.8,4920
18,0.15913853230462835,0.6003182985495714,0.7502486212819818,0.6119744777679443,0.6666666666666666,0.8,0.619190514087677,0.6666666666666666,0.8,4920
