experiment_id,seed,positive_class_weight_scale,computed_positive_class_weight,positive_class_weight,best_validation_round,threshold_selection_mode,validation_fpr_limit,threshold_selected_on,test_dataset_used_for_threshold_tuning,selected_threshold,validation_accuracy,validation_precision,validation_recall,validation_f1,validation_auroc,validation_pr_auc,validation_fpr,validation_support,validation_tn,validation_fp,validation_fn,validation_tp,validation_confusion_matrix,test_accuracy,test_precision,test_recall,test_f1,test_auroc,test_pr_auc,test_fpr,test_support,test_tn,test_fp,test_fn,test_tp,test_confusion_matrix,validation_predictions_path,test_predictions_path,source_output_root,reused_existing_run
P_C1_BATADAL,42,0.25,41.44444444444444,10.36111111111111,46,max_validation_f1,,validation,False,0.36262935400009155,0.43106457242582896,0.38446969696969696,0.9950980392156863,0.5546448087431693,0.5908523300919284,0.41851766321269696,0.8807588075880759,573,44,325,1,203,"[[44, 325], [1, 203]]",0.20372184133202742,0.19076610857432774,0.9238329238329238,0.3162321278385198,0.38207740684804903,0.15460070012321697,0.9755351681957186,2042,40,1595,31,376,"[[40, 1595], [31, 376]]",outputs_c1_batadal/calibration/class_weight_runs/positive_class_weight_scale_0_25/predictions/P_C1_BATADAL/validation_predictions_seed_42.npz,outputs_c1_batadal/calibration/class_weight_runs/positive_class_weight_scale_0_25/predictions/P_C1_BATADAL/test_predictions_seed_42.npz,outputs_c1_batadal/calibration/class_weight_runs/positive_class_weight_scale_0_25,True
P_C1_BATADAL,42,0.25,41.44444444444444,10.36111111111111,46,max_validation_f1_with_validation_fpr_le_0.10,0.1,validation,False,0.385479211807251,0.5968586387434555,0.2,0.04411764705882353,0.07228915662650602,0.5908523300919284,0.41851766321269696,0.0975609756097561,573,333,36,195,9,"[[333, 36], [195, 9]]",0.8006856023506367,0.0,0.0,0.0,0.38207740684804903,0.15460070012321697,0.0,2042,1635,0,407,0,"[[1635, 0], [407, 0]]",outputs_c1_batadal/calibration/class_weight_runs/positive_class_weight_scale_0_25/predictions/P_C1_BATADAL/validation_predictions_seed_42.npz,outputs_c1_batadal/calibration/class_weight_runs/positive_class_weight_scale_0_25/predictions/P_C1_BATADAL/test_predictions_seed_42.npz,outputs_c1_batadal/calibration/class_weight_runs/positive_class_weight_scale_0_25,True
P_C1_BATADAL,42,0.25,41.44444444444444,10.36111111111111,46,max_validation_f1_with_validation_fpr_le_0.05,0.05,validation,False,0.39188340306282043,0.6178010471204188,0.14285714285714285,0.014705882352941176,0.02666666666666667,0.5908523300919284,0.41851766321269696,0.04878048780487805,573,351,18,201,3,"[[351, 18], [201, 3]]",0.8006856023506367,0.0,0.0,0.0,0.38207740684804903,0.15460070012321697,0.0,2042,1635,0,407,0,"[[1635, 0], [407, 0]]",outputs_c1_batadal/calibration/class_weight_runs/positive_class_weight_scale_0_25/predictions/P_C1_BATADAL/validation_predictions_seed_42.npz,outputs_c1_batadal/calibration/class_weight_runs/positive_class_weight_scale_0_25/predictions/P_C1_BATADAL/test_predictions_seed_42.npz,outputs_c1_batadal/calibration/class_weight_runs/positive_class_weight_scale_0_25,True
P_C1_BATADAL,42,0.5,41.44444444444444,20.72222222222222,2,max_validation_f1,,validation,False,0.4948441684246063,0.4083769633507853,0.3756906077348066,1.0,0.5461847389558233,0.5810085551835911,0.5625408700202179,0.9186991869918699,573,30,339,0,204,"[[30, 339], [0, 204]]",0.21253672869735554,0.19869543401906672,0.972972972972973,0.33,0.6196327269721765,0.40672300021872704,0.9767584097859328,2042,38,1597,11,396,"[[38, 1597], [11, 396]]",outputs_c1_batadal/calibration/class_weight_runs/positive_class_weight_scale_0_50/predictions/P_C1_BATADAL/validation_predictions_seed_42.npz,outputs_c1_batadal/calibration/class_weight_runs/positive_class_weight_scale_0_50/predictions/P_C1_BATADAL/test_predictions_seed_42.npz,outputs_c1_batadal/calibration/class_weight_runs/positive_class_weight_scale_0_50,True
P_C1_BATADAL,42,0.5,41.44444444444444,20.72222222222222,2,max_validation_f1_with_validation_fpr_le_0.10,0.1,validation,False,0.4995383620262146,0.7137870855148342,0.6785714285714286,0.37254901960784315,0.4810126582278481,0.5810085551835911,0.5625408700202179,0.0975609756097561,573,333,36,128,76,"[[333, 36], [128, 76]]",0.8006856023506367,0.0,0.0,0.0,0.6196327269721765,0.40672300021872704,0.0,2042,1635,0,407,0,"[[1635, 0], [407, 0]]",outputs_c1_batadal/calibration/class_weight_runs/positive_class_weight_scale_0_50/predictions/P_C1_BATADAL/validation_predictions_seed_42.npz,outputs_c1_batadal/calibration/class_weight_runs/positive_class_weight_scale_0_50/predictions/P_C1_BATADAL/test_predictions_seed_42.npz,outputs_c1_batadal/calibration/class_weight_runs/positive_class_weight_scale_0_50,True
P_C1_BATADAL,42,0.5,41.44444444444444,20.72222222222222,2,max_validation_f1_with_validation_fpr_le_0.05,0.05,validation,False,0.5036967992782593,0.7172774869109948,0.7692307692307693,0.29411764705882354,0.425531914893617,0.5810085551835911,0.5625408700202179,0.04878048780487805,573,351,18,144,60,"[[351, 18], [144, 60]]",0.8006856023506367,0.0,0.0,0.0,0.6196327269721765,0.40672300021872704,0.0,2042,1635,0,407,0,"[[1635, 0], [407, 0]]",outputs_c1_batadal/calibration/class_weight_runs/positive_class_weight_scale_0_50/predictions/P_C1_BATADAL/validation_predictions_seed_42.npz,outputs_c1_batadal/calibration/class_weight_runs/positive_class_weight_scale_0_50/predictions/P_C1_BATADAL/test_predictions_seed_42.npz,outputs_c1_batadal/calibration/class_weight_runs/positive_class_weight_scale_0_50,True
P_C1_BATADAL,42,1.0,41.44444444444444,41.44444444444444,30,max_validation_f1,,validation,False,0.500888466835022,0.4694589877835951,0.39669421487603307,0.9411764705882353,0.5581395348837209,0.5867939316648069,0.5448581283105526,0.7913279132791328,573,77,292,12,192,"[[77, 292], [12, 192]]",0.30411361410381976,0.21675977653631284,0.9533169533169533,0.3532089212562585,0.659978660896092,0.34069375229316246,0.8574923547400611,2042,233,1402,19,388,"[[233, 1402], [19, 388]]",outputs_c1_batadal/predictions/P_C1_BATADAL/validation_predictions_seed_42.npz,outputs_c1_batadal/predictions/P_C1_BATADAL/test_predictions_seed_42.npz,outputs_c1_batadal,True
P_C1_BATADAL,42,1.0,41.44444444444444,41.44444444444444,30,max_validation_f1_with_validation_fpr_le_0.10,0.1,validation,False,0.8571146130561829,0.7033158813263525,0.660377358490566,0.3431372549019608,0.45161290322580644,0.5867939316648069,0.5448581283105526,0.0975609756097561,573,333,36,134,70,"[[333, 36], [134, 70]]",0.8006856023506367,0.0,0.0,0.0,0.659978660896092,0.34069375229316246,0.0,2042,1635,0,407,0,"[[1635, 0], [407, 0]]",outputs_c1_batadal/predictions/P_C1_BATADAL/validation_predictions_seed_42.npz,outputs_c1_batadal/predictions/P_C1_BATADAL/test_predictions_seed_42.npz,outputs_c1_batadal,True
P_C1_BATADAL,42,1.0,41.44444444444444,41.44444444444444,30,max_validation_f1_with_validation_fpr_le_0.05,0.05,validation,False,0.9805834293365479,0.7068062827225131,0.75,0.2647058823529412,0.391304347826087,0.5867939316648069,0.5448581283105526,0.04878048780487805,573,351,18,150,54,"[[351, 18], [150, 54]]",0.8006856023506367,0.0,0.0,0.0,0.659978660896092,0.34069375229316246,0.0,2042,1635,0,407,0,"[[1635, 0], [407, 0]]",outputs_c1_batadal/predictions/P_C1_BATADAL/validation_predictions_seed_42.npz,outputs_c1_batadal/predictions/P_C1_BATADAL/test_predictions_seed_42.npz,outputs_c1_batadal,True
