experiment_id,cluster_id,dataset,hierarchy,model_family,fl_method,aggregation,clustering_method,membership_hash,input_adapter,num_leaf_clients,n_subclusters,rounds,positive_class_weight,best_validation_round,best_validation_f1,best_validation_f1_default_threshold,threshold_used,test_accuracy,test_precision,test_recall,test_f1,test_auroc,test_pr_auc,test_fpr,test_confusion_matrix,test_accuracy_default_threshold,test_precision_default_threshold,test_recall_default_threshold,test_f1_default_threshold,test_auroc_default_threshold,test_pr_auc_default_threshold,test_fpr_default_threshold,test_confusion_matrix_default_threshold,communication_cost_per_round_bytes,total_communication_cost_bytes,wall_clock_training_seconds
B_C2,2,TON IoT combined telemetry,hierarchical_fixed,cnn1d,FedAvg,weighted_arithmetic_mean,agglomerative,572fc5b59e36576bcd52becf06e8095decd701dade53abf72f398ffcda6c02cd,feature_vector_as_sequence,15,3,50,0.6657829728264144,1,0.9115505510683165,0.8,0.5080230236053467,0.8950773558368496,0.868749538370633,0.9925738396624473,0.9265429910591201,0.7873050259039684,0.8337393295535916,0.299915611814346,"[[4148, 1777], [88, 11762]]",0.6666666666666666,0.6666666666666666,1.0,0.8,0.7873050259039684,0.8337393295535916,1.0,"[[0, 5925], [0, 11850]]",5904,295200,9.048097165999934
