experiment_id,cluster_id,dataset,hierarchy,model_family,fl_method,aggregation,clustering_method,membership_hash,input_adapter,num_leaf_clients,n_subclusters,rounds,positive_class_weight,best_validation_round,best_validation_f1,best_validation_f1_default_threshold,threshold_used,test_accuracy,test_precision,test_recall,test_f1,test_auroc,test_pr_auc,test_fpr,test_confusion_matrix,test_accuracy_default_threshold,test_precision_default_threshold,test_recall_default_threshold,test_f1_default_threshold,test_auroc_default_threshold,test_pr_auc_default_threshold,test_fpr_default_threshold,test_confusion_matrix_default_threshold,communication_cost_per_round_bytes,total_communication_cost_bytes,wall_clock_training_seconds
P_C1,1,HAI 21.03,hierarchical_fixed,tcn,FedBN,weighted_non_bn_mean,agglomerative,866d3cc56e44be563b9f9a489c87a5957dcf6d108c2a096dfb809333dca64cc2,sliding_window_feature_channels,12,2,50,120.23141361256545,40,0.56353591160221,0.09793103448275862,0.9929866194725037,0.9925343018563357,0.8256880733944955,0.3515625,0.4931506849315068,0.8388812840227939,0.4198314454344678,0.0007747512640678519,"[[24505, 19], [166, 90]]",0.9306295399515738,0.08128219805380653,0.5546875,0.1417873190214678,0.8388812840227939,0.4198314454344678,0.06544609362257381,"[[22919, 1605], [114, 142]]",2964080,148204000,1128.8251387920027
