experiment_id,cluster_id,dataset,hierarchy,model_family,fl_method,aggregation,input_adapter,num_leaf_clients,rounds,positive_class_weight,best_validation_round,best_validation_f1,best_validation_f1_default_threshold,threshold_used,test_accuracy,test_precision,test_recall,test_f1,test_auroc,test_pr_auc,test_fpr,test_confusion_matrix,test_accuracy_default_threshold,test_precision_default_threshold,test_recall_default_threshold,test_f1_default_threshold,test_auroc_default_threshold,test_pr_auc_default_threshold,test_fpr_default_threshold,test_confusion_matrix_default_threshold,communication_cost_per_round_bytes,total_communication_cost_bytes,wall_clock_training_seconds
A_C3,3,WUSTL-IIOT-2021,flat,cnn1d,FedAvg,weighted_arithmetic_mean,feature_vector_as_sequence,15,50,14.747824612950616,50,0.8737417005782823,0.009452226397904566,0.007514748256653547,0.9710785544858379,0.7758566769423223,0.9905881010780903,0.8701708673648344,0.9783569332707255,0.6480886611275047,0.031037341317957982,"[[156627, 5017], [165, 17366]]",0.8970224640714385,0.0551257253384913,0.0032513832639324623,0.006140587126312954,0.9783569332707255,0.6480886611275047,0.0060441463957833265,"[[160667, 977], [17474, 57]]",4920,246000,130.32735341700027
