round,train_loss_local_mean,train_accuracy,train_f1,validation_loss,validation_accuracy,validation_f1,test_loss,test_accuracy,test_f1,communication_cost_bytes
1,0.2803467588842307,0.9917513128800443,0.0,0.15797235071659088,0.9958030669895077,0.0,0.1737849861383438,0.9896690879741727,0.0,139872
2,0.08122252059687878,0.9917513128800443,0.0,0.06245887652039528,0.9958030669895077,0.0,0.08553160727024078,0.9896690879741727,0.0,139872
3,0.052481865937711286,0.9917513128800443,0.0,0.04016951844096184,0.9958030669895077,0.0,0.06681399047374725,0.9896690879741727,0.0,139872
4,0.04463373495137172,0.9917513128800443,0.0,0.032607004046440125,0.9958030669895077,0.0,0.060346271842718124,0.9896690879741727,0.0,139872
5,0.04138050090777892,0.9917513128800443,0.0,0.02902061492204666,0.9958030669895077,0.0,0.056963223963975906,0.9896690879741727,0.0,139872
6,0.03962428761996419,0.9917513128800443,0.0,0.02684701234102249,0.9958030669895077,0.0,0.05472305789589882,0.9896690879741727,0.0,139872
7,0.038315196780195834,0.9917513128800443,0.0,0.02556762285530567,0.9958030669895077,0.0,0.053381819278001785,0.9896690879741727,0.0,139872
8,0.03751377515666383,0.9917513128800443,0.0,0.024581238627433777,0.9958030669895077,0.0,0.05230708420276642,0.9896690879741727,0.0,139872
9,0.03699326133835456,0.9917513128800443,0.0,0.02394741214811802,0.9958030669895077,0.0,0.05160868912935257,0.9896690879741727,0.0,139872
10,0.036191069042073205,0.9917513128800443,0.0,0.02338896505534649,0.9958030669895077,0.0,0.05093307048082352,0.9896690879741727,0.0,139872
11,0.03578572219090634,0.9917513128800443,0.0,0.022861652076244354,0.9958030669895077,0.0,0.05033593997359276,0.9896690879741727,0.0,139872
12,0.035398338319633654,0.9917513128800443,0.0,0.022417806088924408,0.9958030669895077,0.0,0.049822110682725906,0.9896690879741727,0.0,139872
13,0.035025382458115935,0.9917513128800443,0.0,0.022150535136461258,0.9958030669895077,0.0,0.0495133139193058,0.9896690879741727,0.0,139872
14,0.034525691933435666,0.9917513128800443,0.0,0.021816346794366837,0.9958030669895077,0.0,0.04916898533701897,0.9896690879741727,0.0,139872
15,0.034195619289101545,0.9917513128800443,0.0,0.021573476493358612,0.9958030669895077,0.0,0.04888385906815529,0.9896690879741727,0.0,139872
16,0.033725925187402604,0.9917513128800443,0.0,0.021330539137125015,0.9958030669895077,0.0,0.04871588572859764,0.9896690879741727,0.0,139872
17,0.03353788840174451,0.9917513128800443,0.0,0.02117074653506279,0.9958030669895077,0.0,0.048579949885606766,0.9896690879741727,0.0,139872
18,0.033315312938117264,0.9917513128800443,0.0,0.02096439339220524,0.9958030669895077,0.0,0.04837651550769806,0.9896690879741727,0.0,139872
19,0.03298581257529389,0.9917513128800443,0.0,0.020757591351866722,0.9958030669895077,0.0,0.04825247824192047,0.9896690879741727,0.0,139872
20,0.03286315740791779,0.9917513128800443,0.0,0.02060442790389061,0.9958030669895077,0.0,0.048081230372190475,0.9896690879741727,0.0,139872
21,0.03253189624011978,0.9917513128800443,0.0,0.020460641011595726,0.9958030669895077,0.0,0.047950949519872665,0.9896690879741727,0.0,139872
22,0.032295584408162985,0.9917513128800443,0.0,0.02031097002327442,0.9958030669895077,0.0,0.04782469570636749,0.9896690879741727,0.0,139872
23,0.03208121973262965,0.9917513128800443,0.0,0.02017701230943203,0.9958030669895077,0.0,0.047714974731206894,0.9896690879741727,0.0,139872
24,0.03201822918013102,0.9917513128800443,0.0,0.020054891705513,0.9958030669895077,0.0,0.04758138582110405,0.9896690879741727,0.0,139872
25,0.031697721670002864,0.9917513128800443,0.0,0.01989882066845894,0.9958030669895077,0.0,0.04746158421039581,0.9896690879741727,0.0,139872
